id,tempo,estado,dist_jogador
10,23.678,PATRULHA,487.95
10,23.695,PATRULHA,486.28
10,23.712,PATRULHA,484.59
10,23.729,PATRULHA,482.94
10,23.745,PATRULHA,481.18
10,23.762,PATRULHA,479.59
10,23.778,PATRULHA,477.90
10,23.795,PATRULHA,476.28
10,23.812,PATRULHA,474.60
10,23.828,PATRULHA,472.97
10,23.845,PATRULHA,471.33
10,23.863,PATRULHA,469.67
10,23.878,PATRULHA,467.94
10,23.895,PATRULHA,466.41
10,23.912,PATRULHA,464.78
10,23.928,PATRULHA,463.12
10,23.947,PATRULHA,461.54
10,23.961,PATRULHA,459.70
10,23.978,PATRULHA,458.33
10,23.996,PATRULHA,456.71
10,24.012,PATRULHA,455.03
10,24.028,PATRULHA,453.51
10,24.045,PATRULHA,451.91
10,24.062,PATRULHA,450.33
10,24.078,PATRULHA,448.69
10,24.095,PATRULHA,447.18
10,24.114,PATRULHA,445.61
10,24.129,PATRULHA,443.81
10,24.145,PATRULHA,442.36
10,24.162,PATRULHA,440.91
10,24.178,PATRULHA,439.35
10,24.195,PATRULHA,437.81
10,24.211,PATRULHA,436.26
10,24.228,PATRULHA,434.75
10,24.245,PATRULHA,433.19
10,24.263,PATRULHA,432.00
10,24.280,PATRULHA,430.70
10,24.295,PATRULHA,429.52
10,24.312,PATRULHA,428.47
10,24.329,PATRULHA,427.25
10,24.345,PATRULHA,426.08
10,24.362,PATRULHA,424.93
10,24.378,PATRULHA,423.77
10,24.395,PATRULHA,422.59
10,24.413,PATRULHA,421.45
10,24.428,PATRULHA,420.21
10,24.445,PATRULHA,419.13
10,24.462,PATRULHA,417.98
10,24.478,PATRULHA,416.83
10,24.495,PATRULHA,415.68
10,24.512,PATRULHA,414.55
10,24.528,PATRULHA,413.40
10,24.546,PATRULHA,412.26
10,24.562,PATRULHA,411.06
10,24.578,PATRULHA,410.00
10,24.595,PATRULHA,408.89
10,24.611,PATRULHA,407.76
10,24.628,PATRULHA,406.68
10,24.648,PATRULHA,405.56
10,24.665,PATRULHA,403.84
10,24.683,PATRULHA,402.34
10,24.701,PATRULHA,400.82
10,24.714,PATRULHA,399.26
10,24.731,PATRULHA,398.15
10,24.748,PATRULHA,396.74
10,24.764,PATRULHA,395.32
10,24.781,PATRULHA,393.97
10,24.797,PATRULHA,392.60
10,24.816,PATRULHA,391.25
10,24.831,PATRULHA,389.73
10,24.845,PATRULHA,388.49
10,24.862,PATRULHA,387.41
10,24.878,PATRULHA,386.07
10,24.895,PATRULHA,384.75
10,24.912,PATRULHA,383.47
10,24.928,PATRULHA,382.17
10,24.946,PATRULHA,380.89
10,24.962,PATRULHA,379.54
10,24.978,PATRULHA,378.36
10,24.995,PATRULHA,377.15
10,25.011,PATRULHA,375.93
10,25.028,PATRULHA,374.71
10,25.045,PATRULHA,373.48
10,25.062,PATRULHA,372.30
10,25.079,PATRULHA,371.08
10,25.095,PATRULHA,369.84
10,25.112,PATRULHA,368.73
10,25.129,PATRULHA,367.55
10,25.145,PATRULHA,366.38
10,25.162,PATRULHA,365.24
10,25.178,PATRULHA,364.10
10,25.196,PATRULHA,362.96
10,25.212,PATRULHA,362.11
10,25.229,PATRULHA,359.41
10,25.245,PATRULHA,356.48
10,25.262,PATRULHA,353.80
10,25.278,PATRULHA,350.89
10,25.295,PATRULHA,348.14
10,25.312,PATRULHA,345.29
10,25.328,PATRULHA,342.56
10,25.345,PATRULHA,341.73
10,25.362,PATRULHA,340.88
10,25.378,PATRULHA,340.03
10,25.395,PATRULHA,339.24
10,25.411,PATRULHA,338.40
10,25.428,PATRULHA,337.59
10,25.445,PATRULHA,336.75
10,25.461,PATRULHA,335.92
10,25.478,PATRULHA,335.09
10,25.497,PATRULHA,334.25
10,25.512,PATRULHA,331.50
10,25.529,PATRULHA,330.58
10,25.545,PATRULHA,329.53
10,25.562,PATRULHA,328.50
10,25.578,PATRULHA,327.48
10,25.595,PATRULHA,326.48
10,25.612,PATRULHA,325.46
10,25.629,PATRULHA,324.43
10,25.645,PATRULHA,323.38
10,25.662,PATRULHA,321.12
10,25.678,PATRULHA,318.69
10,25.695,PATRULHA,316.29
10,25.712,PATRULHA,313.95
10,25.728,PATRULHA,311.54
10,25.746,PATRULHA,309.15
10,25.762,PATRULHA,306.13
10,25.779,PATRULHA,303.53
10,25.795,PATRULHA,300.57
10,25.812,PATRULHA,297.86
10,25.828,PATRULHA,295.09
10,25.845,PATRULHA,292.24
10,25.862,PATRULHA,289.43
10,25.879,PATRULHA,286.63
10,25.895,PATRULHA,283.72
10,25.913,PATRULHA,280.96
10,25.928,PATRULHA,277.97
10,25.945,PATRULHA,275.35
10,25.962,PATRULHA,272.49
10,25.978,PATRULHA,269.68
10,25.995,PATRULHA,266.88
10,26.012,PATRULHA,264.05
10,26.028,PATRULHA,261.23
10,26.046,PATRULHA,258.42
10,26.062,PATRULHA,255.43
10,26.078,PATRULHA,252.76
10,26.095,PATRULHA,249.99
10,26.112,PATRULHA,247.15
10,26.129,PATRULHA,244.33
10,26.145,PATRULHA,241.49
10,26.162,PATRULHA,238.71
10,26.179,PATRULHA,235.92
10,26.196,PATRULHA,232.97
10,26.212,PATRULHA,230.11
10,26.229,PATRULHA,227.42
10,26.245,PATRULHA,224.59
10,26.262,PATRULHA,221.86
10,26.279,PATRULHA,218.98
10,26.295,PATRULHA,216.18
10,26.312,PATRULHA,213.39
10,26.329,PATRULHA,210.60
10,26.345,PATRULHA,207.63
10,26.362,PATRULHA,204.98
10,26.379,PATRULHA,202.20
10,26.395,PATRULHA,199.32
10,26.412,PATRULHA,196.58
10,26.429,PATRULHA,193.78
10,26.445,PATRULHA,192.93
10,26.463,PATRULHA,192.13
10,26.478,PATRULHA,191.24
10,26.495,PATRULHA,190.50
10,26.512,PATRULHA,189.65
10,26.528,PATRULHA,188.83
10,26.545,PATRULHA,188.02
10,26.562,PATRULHA,187.17
10,26.578,PATRULHA,186.33
10,26.596,PATRULHA,185.54
10,26.613,PATRULHA,184.66
10,26.628,PATRULHA,183.81
10,26.649,PATRULHA,183.08
10,26.666,PATRULHA,179.50
10,26.681,PATRULHA,176.64
10,26.698,PATRULHA,174.26
10,26.714,PATRULHA,171.42
10,26.732,PATRULHA,168.62
10,26.749,PATRULHA,166.58
10,26.767,PATRULHA,164.51
10,26.781,PATRULHA,162.52
10,26.798,PATRULHA,160.89
10,26.815,PATRULHA,159.01
10,26.833,PATRULHA,157.12
10,26.845,PATRULHA,155.10
10,26.862,PATRULHA,153.82
10,26.879,PATRULHA,151.99
10,26.895,PATRULHA,150.12
10,26.911,PATRULHA,148.47
10,26.928,PATRULHA,146.81
10,26.945,PATRULHA,145.09
10,26.962,PATRULHA,143.42
10,26.979,PATRULHA,140.65
10,26.995,PATRULHA,137.92
10,27.012,PATRULHA,135.33
10,27.030,PATRULHA,132.68
10,27.045,PATRULHA,129.68
10,27.062,PATRULHA,127.32
10,27.079,PATRULHA,124.62
10,27.096,PATRULHA,121.93
10,27.112,PATRULHA,121.11
10,27.128,PATRULHA,120.33
10,27.145,PATRULHA,119.53
10,27.163,PATRULHA,118.72
10,27.178,PATRULHA,117.88
10,27.195,PATRULHA,117.13
10,27.212,PATRULHA,116.32
10,27.228,PATRULHA,115.53
10,27.245,PATRULHA,114.73
10,27.262,PATRULHA,113.92
10,27.278,PATRULHA,113.13
10,27.296,PATRULHA,112.34
10,27.312,PATRULHA,111.48
10,27.329,PATRULHA,110.73
10,27.346,PATRULHA,107.98
10,27.362,PATRULHA,105.36
10,27.379,PATRULHA,102.91
10,27.395,PATRULHA,100.32
10,27.412,PATRULHA,97.75
10,27.430,PATRULHA,95.26
10,27.447,PATRULHA,92.56
10,27.462,PATRULHA,90.63
10,27.478,PATRULHA,89.01
10,27.495,PATRULHA,87.21
10,27.513,PATRULHA,85.44
10,27.529,PATRULHA,83.26
10,27.545,PATRULHA,81.29
10,27.563,PATRULHA,79.27
10,27.578,PATRULHA,79.18
10,27.595,PATRULHA,79.10
10,27.612,PATRULHA,79.02
10,27.628,PATRULHA,78.94
10,27.646,PATRULHA,78.86
10,27.662,PATRULHA,78.79
10,27.678,PATRULHA,78.72
10,27.696,PATRULHA,78.65
10,27.712,PATRULHA,78.58
10,27.729,PATRULHA,78.52
10,27.745,PATRULHA,78.48
10,27.762,PATRULHA,78.44
10,27.779,PATRULHA,78.40
10,27.795,PATRULHA,78.37
10,27.812,PATRULHA,78.33
10,27.829,PATRULHA,78.30
10,27.846,PATRULHA,78.26
10,27.865,PATRULHA,78.23
10,27.879,PATRULHA,78.00
10,27.895,PATRULHA,77.22
10,27.912,PATRULHA,76.37
10,27.928,PATRULHA,75.56
10,27.946,PATRULHA,74.86
10,27.963,PATRULHA,72.63
10,27.978,PATRULHA,71.92
10,27.995,PATRULHA,71.33
10,28.012,PATRULHA,70.72
10,28.029,PATRULHA,70.14
10,28.047,PATRULHA,69.34
10,28.062,PATRULHA,68.51
10,28.078,PATRULHA,67.83
10,28.096,PATRULHA,67.07
10,28.113,PATRULHA,66.29
10,28.129,PATRULHA,65.50
10,28.147,PATRULHA,64.78
10,28.162,PATRULHA,64.20
10,28.179,PATRULHA,63.74
10,28.195,PATRULHA,63.22
10,28.212,PATRULHA,62.72
10,28.229,PATRULHA,62.22
10,28.247,PATRULHA,61.70
10,28.262,PATRULHA,61.20
10,28.278,PATRULHA,60.77
10,28.295,PATRULHA,60.30
10,28.312,PATRULHA,59.84
10,28.329,PATRULHA,59.39
10,28.347,PATRULHA,58.93
10,28.362,PATRULHA,58.46
10,28.380,PATRULHA,58.08
10,28.395,PATRULHA,57.62
10,28.412,PATRULHA,57.74
10,28.429,PATRULHA,57.92
10,28.447,PATRULHA,58.19
10,28.462,PATRULHA,58.54
10,28.479,PATRULHA,58.91
10,28.495,PATRULHA,59.39
10,28.513,PATRULHA,59.92
10,28.530,PATRULHA,60.55
10,28.545,PATRULHA,61.22
10,28.562,PATRULHA,60.90
10,28.579,PATRULHA,59.20
10,28.596,PATRULHA,57.68
10,28.612,PATRULHA,57.60
10,28.628,PATRULHA,57.54
10,28.648,PATRULHA,57.49
10,28.667,PATRULHA,57.95
10,28.681,PATRULHA,58.41
10,28.698,PATRULHA,58.74
10,28.715,PATRULHA,59.13
10,28.733,PATRULHA,61.13
10,28.748,PATRULHA,61.85
10,28.764,PATRULHA,62.51
10,28.781,PATRULHA,63.21
10,28.801,PATRULHA,64.05
10,28.814,PATRULHA,65.13
10,28.834,PATRULHA,65.91
10,28.849,PATRULHA,67.13
10,28.864,PATRULHA,68.12
10,28.881,PATRULHA,69.21
10,28.899,PATRULHA,68.89
10,28.915,PATRULHA,68.64
10,28.934,PATRULHA,68.46
10,28.950,PATRULHA,68.32
10,28.964,PATRULHA,68.27
10,28.981,PATRULHA,68.15
10,28.998,PATRULHA,68.07
10,29.014,PATRULHA,68.37
10,29.033,PATRULHA,68.68
10,29.045,PATRULHA,69.03
10,29.062,PATRULHA,69.25
10,29.079,PATRULHA,69.56
10,29.096,PATRULHA,69.88
10,29.112,PATRULHA,68.81
10,29.129,PATRULHA,67.75
10,29.145,PATRULHA,66.51
10,29.162,PATRULHA,65.32
10,29.178,PATRULHA,64.10
10,29.196,PATRULHA,62.80
10,29.212,PATRULHA,61.43
10,29.229,PATRULHA,59.56
10,29.245,PATRULHA,57.72
10,29.262,PATRULHA,55.85
10,29.278,PATRULHA,55.98
10,29.295,PATRULHA,56.11
10,29.312,PATRULHA,56.26
10,29.329,PATRULHA,56.43
10,29.346,PATRULHA,56.60
10,29.365,PATRULHA,56.79
10,29.379,PATRULHA,57.01
10,29.395,PATRULHA,57.06
10,29.413,PATRULHA,57.12
10,29.429,PATRULHA,57.20
10,29.445,PATRULHA,57.29
10,29.462,PATRULHA,57.39
10,29.479,PATRULHA,57.50
10,29.495,PATRULHA,57.63
10,29.513,PATRULHA,57.76
10,29.531,PATRULHA,57.91
10,29.545,PATRULHA,58.09
10,29.561,PATRULHA,58.24
10,29.579,PATRULHA,58.42
10,29.595,PATRULHA,58.62
10,29.613,PATRULHA,58.17
10,29.628,PATRULHA,57.70
10,29.645,PATRULHA,57.29
10,29.662,PATRULHA,56.86
10,29.679,PATRULHA,56.44
10,29.696,PATRULHA,56.02
10,29.712,PATRULHA,55.62
10,29.728,PATRULHA,55.78
10,29.746,PATRULHA,55.94
10,29.762,PATRULHA,56.13
10,29.778,PATRULHA,56.30
10,29.795,PATRULHA,56.48
10,29.811,PATRULHA,56.67
10,29.828,PATRULHA,56.86
10,29.846,PATRULHA,57.05
10,29.861,PATRULHA,57.25
10,29.878,PATRULHA,57.44
10,29.896,PATRULHA,57.64
10,29.912,PATRULHA,57.86
10,29.928,PATRULHA,58.06
10,29.945,PATRULHA,58.28
10,29.963,PATRULHA,58.50
10,29.979,PATRULHA,58.75
10,29.995,PATRULHA,58.97
10,30.012,PATRULHA,59.20
10,30.030,PATRULHA,59.39
10,30.045,PATRULHA,59.60
10,30.062,PATRULHA,59.78
10,30.079,PATRULHA,59.99
10,30.097,PATRULHA,60.20
10,30.113,PATRULHA,60.42
10,30.129,PATRULHA,60.62
10,30.145,PATRULHA,60.82
10,30.163,PATRULHA,61.03
10,30.178,PATRULHA,61.27
10,30.195,PATRULHA,61.47
10,30.211,PATRULHA,61.69
10,30.228,PATRULHA,61.92
10,30.245,PATRULHA,62.08
10,30.262,PATRULHA,62.24
10,30.278,PATRULHA,62.41
10,30.295,PATRULHA,61.93
10,30.312,PATRULHA,61.45
10,30.328,PATRULHA,60.97
10,30.345,PATRULHA,60.51
10,30.363,PATRULHA,60.05
10,30.378,PATRULHA,59.56
10,30.395,PATRULHA,59.16
10,30.411,PATRULHA,60.36
10,30.429,PATRULHA,61.54
10,30.445,PATRULHA,62.25
10,30.461,PATRULHA,62.92
10,30.478,PATRULHA,63.61
10,30.496,PATRULHA,64.29
10,30.511,PATRULHA,65.02
10,30.528,PATRULHA,65.66
10,30.545,PATRULHA,66.35
10,30.562,PATRULHA,67.04
10,30.578,PATRULHA,67.73
10,30.595,PATRULHA,68.43
10,30.612,PATRULHA,69.11
10,30.629,PATRULHA,69.81
10,30.646,PATRULHA,70.18
10,30.662,PATRULHA,70.53
10,30.679,PATRULHA,69.70
10,30.695,PATRULHA,68.89
10,30.713,PATRULHA,68.06
10,30.729,PATRULHA,67.17
10,30.745,PATRULHA,66.38
10,30.763,PATRULHA,65.57
10,30.779,PATRULHA,64.67
10,30.795,PATRULHA,63.85
10,30.812,PATRULHA,63.07
10,30.829,PATRULHA,62.22
10,30.848,PATRULHA,61.38
10,30.864,PATRULHA,60.72
10,30.881,PATRULHA,60.14
10,30.898,PATRULHA,59.55
10,30.916,PATRULHA,58.97
10,30.931,PATRULHA,58.34
10,30.949,PATRULHA,57.84
10,30.965,PATRULHA,57.22
10,30.981,PATRULHA,56.68
10,30.998,PATRULHA,56.14
10,31.014,PATRULHA,55.56
10,31.031,PATRULHA,55.00
10,31.049,PATRULHA,54.45
10,31.064,PATRULHA,53.90
10,31.081,PATRULHA,53.45
10,31.098,PATRULHA,54.10
10,31.114,PERSEGUE,54.73
10,31.131,PERSEGUE,54.38
10,31.148,PERSEGUE,54.04
10,31.164,PERSEGUE,53.68
10,31.182,PERSEGUE,54.19
10,31.202,PERSEGUE,54.81
10,31.214,PERSEGUE,55.52
10,31.231,PERSEGUE,55.96
10,31.245,PERSEGUE,56.62
10,31.262,PERSEGUE,57.20
10,31.278,PERSEGUE,57.06
10,31.295,PERSEGUE,56.96
10,31.313,PERSEGUE,55.80
10,31.329,PERSEGUE,54.60
10,31.345,PERSEGUE,53.87
10,31.362,PERSEGUE,53.17
10,31.378,PERSEGUE,52.43
10,31.395,PERSEGUE,51.69
10,31.412,PERSEGUE,50.95
10,31.428,PERSEGUE,50.20
10,31.446,PERSEGUE,49.46
10,31.462,PERSEGUE,48.68
10,31.478,PERSEGUE,48.00
10,31.495,PERSEGUE,47.99
10,31.512,PERSEGUE,48.14
10,31.528,PERSEGUE,48.46
10,31.545,PERSEGUE,48.94
10,31.562,PERSEGUE,49.57
10,31.578,PERSEGUE,50.35
10,31.596,PERSEGUE,51.28
10,31.612,PERSEGUE,52.39
10,31.628,PERSEGUE,53.59
10,31.645,PERSEGUE,54.82
10,31.662,PERSEGUE,56.23
10,31.678,PERSEGUE,57.80
10,31.696,PERSEGUE,57.91
10,31.713,PERSEGUE,55.32
10,31.729,PERSEGUE,52.72
10,31.745,PERSEGUE,50.28
10,31.762,PERSEGUE,47.88
10,31.778,PERSEGUE,45.43
10,31.795,PERSEGUE,42.92
10,31.818,FUGA,40.38
10,31.828,FUGA,37.02
10,31.846,FUGA,35.43
10,31.862,FUGA,32.81
10,31.879,FUGA,30.39
10,31.895,FUGA,27.80
10,31.912,FUGA,25.45
10,31.930,FUGA,27.70
10,31.948,FUGA,30.07
10,31.963,FUGA,32.54
10,31.979,FUGA,34.63
10,31.995,FUGA,36.92
10,32.013,FUGA,38.74
10,32.028,FUGA,40.77
10,32.045,FUGA,42.46
10,32.062,FUGA,44.29
10,32.079,FUGA,46.23
10,32.095,FUGA,48.20
10,32.112,FUGA,50.05
10,32.128,FUGA,51.54
10,32.147,FUGA,52.93
10,32.162,FUGA,54.51
10,32.179,FUGA,55.81
10,32.195,FUGA,57.27
10,32.212,FUGA,58.72
10,32.229,FUGA,60.57
10,32.245,FUGA,62.52
10,32.262,FUGA,64.45
10,32.280,FUGA,66.52
10,32.296,FUGA,68.62
10,32.313,FUGA,70.61
10,32.329,FUGA,72.71
10,32.345,FUGA,74.79
10,32.362,FUGA,76.85
10,32.378,FUGA,78.96
10,32.395,FUGA,81.10
10,32.412,FUGA,83.30
10,32.429,FUGA,85.48
10,32.445,FUGA,87.83
10,32.462,FUGA,89.96
10,32.478,FUGA,91.25
10,32.495,FUGA,92.54
10,32.512,FUGA,93.88
10,32.530,FUGA,95.21
10,32.545,FUGA,97.98
10,32.561,FUGA,100.23
10,32.580,FUGA,102.62
10,32.595,FUGA,105.35
10,32.612,FUGA,107.62
10,32.629,FUGA,110.14
10,32.645,FUGA,112.67
10,32.662,FUGA,115.10
10,32.678,FUGA,117.59
10,32.695,FUGA,120.11
10,32.713,FUGA,123.22
10,32.729,FUGA,126.59
10,32.746,FUGA,129.58
10,32.762,FUGA,132.85
10,32.778,FUGA,136.05
10,32.795,FUGA,139.17
10,32.812,FUGA,143.55
10,32.829,FUGA,147.83
10,32.846,FUGA,152.15
10,32.863,FUGA,156.67
10,32.878,FUGA,161.07
10,32.895,FUGA,165.08
10,32.912,FUGA,169.40
10,32.928,FUGA,173.74
10,32.945,FUGA,178.06
10,32.962,FUGA,182.35
10,32.979,FUGA,186.29
10,32.995,FUGA,190.35
10,33.011,FUGA,194.08
10,33.031,FUGA,198.11
10,33.064,FUGA,202.70
10,33.081,FUGA,210.84
10,33.097,FUGA,214.85
10,33.114,FUGA,218.92
10,33.134,FUGA,223.02
10,33.148,FUGA,227.86
10,33.167,FUGA,231.27
10,33.180,FUGA,236.33
10,33.197,FUGA,239.92
10,33.214,FUGA,244.32
10,33.228,FUGA,248.72
10,33.246,FUGA,252.57
10,33.262,FUGA,256.52
10,33.278,FUGA,260.10
10,33.295,FUGA,263.82
10,33.312,FUGA,267.60
10,33.329,FUGA,271.38
10,33.345,FUGA,275.24
10,33.363,FUGA,278.99
10,33.380,FUGA,281.55
10,33.395,FUGA,284.06
10,33.411,FUGA,286.25
10,33.428,FUGA,288.65
10,33.445,FUGA,291.11
10,33.462,FUGA,295.01
10,33.479,FUGA,298.67
10,33.495,FUGA,302.45
10,33.512,FUGA,306.13
10,33.529,FUGA,309.98
10,33.545,FUGA,313.86
10,33.562,FUGA,317.34
10,33.579,FUGA,321.15
10,33.595,FUGA,324.96
10,33.612,FUGA,328.11
10,33.628,FUGA,331.25
10,33.645,FUGA,334.45
10,33.663,FUGA,337.26
10,33.678,FUGA,340.27
10,33.695,FUGA,342.84
10,33.711,FUGA,345.63
10,33.728,FUGA,348.37
10,33.745,FUGA,351.22
10,33.762,FUGA,354.38
10,33.778,FUGA,357.56
10,33.796,FUGA,360.75
10,33.812,FUGA,363.44
10,33.829,FUGA,365.80
10,33.845,FUGA,368.47
10,33.862,FUGA,370.92
10,33.879,FUGA,373.51
10,33.895,FUGA,376.11
10,33.911,FUGA,378.64
10,33.929,FUGA,381.20
10,33.947,FUGA,384.01
10,33.962,FUGA,386.71
10,33.979,FUGA,389.05
10,33.996,FUGA,391.77
10,34.012,FUGA,393.50
10,34.028,FUGA,395.11
10,34.046,FUGA,396.74
10,34.062,FUGA,398.51
10,34.080,FUGA,400.16
10,34.095,FUGA,402.04
10,34.112,FUGA,403.62
10,34.129,FUGA,405.36
10,34.146,FUGA,407.14
10,34.162,FUGA,408.93
10,34.179,FUGA,410.73
10,34.197,FUGA,412.53
10,34.212,FUGA,414.04
10,34.228,FUGA,415.44
10,34.246,FUGA,416.82
10,34.263,FUGA,418.41
10,34.279,FUGA,420.12
10,34.295,FUGA,421.81
10,34.312,FUGA,423.54
10,34.329,FUGA,425.29
10,34.345,FUGA,427.11
10,34.363,FUGA,428.84
10,34.379,FUGA,430.74
10,34.395,FUGA,432.38
10,34.412,FUGA,434.12
10,34.428,FUGA,435.80
10,34.445,FUGA,437.49
10,34.462,FUGA,439.17
10,34.480,FUGA,440.86
10,34.496,FUGA,442.66
10,34.512,FUGA,444.34
10,34.529,FUGA,445.93
10,34.546,FUGA,447.68
10,34.562,FUGA,449.36
10,34.579,FUGA,451.00
10,34.595,FUGA,453.80
10,34.612,FUGA,456.43
10,34.629,FUGA,459.15
10,34.645,FUGA,462.11
10,34.662,FUGA,464.72
10,34.679,FUGA,467.51
10,34.695,FUGA,469.30
10,34.712,FUGA,470.99
10,34.729,FUGA,472.68
10,34.745,FUGA,474.44
10,34.762,FUGA,476.13
10,34.779,FUGA,477.85
10,34.795,FUGA,479.69
10,34.812,FUGA,481.30
10,34.829,FUGA,483.05
10,34.845,FUGA,484.81
10,34.862,FUGA,486.49
10,34.879,FUGA,488.20
10,34.896,FUGA,489.93
10,34.914,FUGA,491.68
10,34.928,FUGA,493.55
10,34.945,FUGA,495.03
10,34.962,FUGA,496.79
10,34.978,FUGA,498.52
10,34.995,FUGA,500.24
10,35.012,FUGA,501.98
10,35.033,FUGA,503.69
10,35.049,FUGA,505.87
10,35.067,FUGA,507.59
10,35.082,FUGA,509.39
10,35.100,FUGA,510.91
10,35.115,FUGA,512.86
10,35.133,FUGA,514.33
10,35.148,FUGA,516.26
10,35.167,FUGA,517.84
10,35.183,FUGA,519.73
10,35.204,FUGA,521.48
10,35.215,FUGA,523.58
10,35.233,FUGA,524.78
10,35.248,FUGA,526.65
10,35.267,FUGA,528.23
10,35.281,FUGA,530.12
10,35.300,FUGA,531.64
10,35.316,FUGA,533.61
10,35.334,FUGA,535.28
10,35.348,FUGA,535.49
10,35.367,FUGA,535.66
10,35.381,FUGA,535.89
10,35.401,FUGA,536.07
10,35.415,FUGA,535.07
10,35.433,FUGA,534.36
10,35.446,FUGA,533.45
10,35.462,FUGA,533.26
10,35.479,FUGA,533.03
10,35.495,FUGA,532.82
10,35.512,FUGA,532.62
10,35.529,FUGA,532.43
10,35.546,FUGA,532.26
10,35.562,FUGA,531.56
10,35.580,FUGA,530.94
10,35.596,FUGA,532.19
10,35.612,FUGA,533.24
10,35.629,FUGA,534.40
10,35.645,FUGA,535.55
10,35.662,FUGA,536.71
10,35.679,FUGA,537.91
10,35.696,FUGA,539.10
10,35.713,FUGA,540.31
10,35.728,FUGA,541.56
10,35.745,FUGA,542.70
10,35.762,FUGA,543.95
10,35.779,FUGA,545.17
10,35.795,FUGA,546.46
10,35.812,FUGA,547.69
10,35.829,FUGA,548.94
10,35.846,FUGA,550.22
10,35.864,FUGA,551.56
10,35.879,FUGA,552.96
10,35.895,FUGA,554.09
10,35.912,FUGA,555.38
10,35.929,FUGA,556.70
10,35.945,FUGA,558.05
10,35.962,FUGA,559.33
10,35.979,FUGA,560.68
10,35.996,FUGA,562.01
10,36.012,FUGA,563.44
10,36.029,FUGA,564.72
10,36.045,FUGA,566.09
10,36.062,FUGA,567.46
10,36.079,FUGA,568.85
10,36.095,FUGA,570.26
10,36.112,FUGA,571.64
10,36.130,FUGA,573.04
10,36.146,FUGA,574.55
10,36.162,FUGA,575.92
10,36.181,FUGA,577.34
10,36.196,FUGA,578.94
10,36.212,FUGA,580.20
10,36.229,FUGA,581.64
10,36.248,FUGA,583.10
